,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0
mean,0.7919401197604791,0.7919401197604791,-0.017261836326362183,0.9723672413964828,0.0995244940237853,0.023929430855982193,-0.054452960962864706,0.04807355460980753,1.0
std,0.02693475985555644,0.02693475985555644,0.18202945940258872,0.4104494697322439,0.22704594537647058,0.17811878809119808,0.2415199613813885,0.3504635529366816,0.0
min,0.7465069860279441,0.7465069860279441,-0.2596774193548387,0.43508771929824563,-0.42878120411160064,-0.3166210853271758,-0.47129186602870815,-0.2679425837320574,1.0
25%,0.7754491017964072,0.7754491017964072,-0.12894030851777333,0.7211383748994368,0.08504672897196264,-0.05747663551401869,-0.21737639013780252,-0.2354665071770335,1.0
50%,0.791,0.791,-0.07519731730258045,0.8304636223991062,0.20197044334975367,0.03769243234483874,-0.07501856970931167,-0.06030809570632578,1.0
75%,0.8119999999999999,0.8119999999999999,0.05220874501079631,1.1176959877150845,0.2479338842975206,0.14572259136212629,0.11260068599631658,0.26566919166946856,1.0
max,0.832,0.832,0.3153923541247485,1.7256944444444444,0.2592592592592593,0.27998550151575063,0.27695374800637956,0.7922077922077921,1.0
