,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.6261,0.6261,-0.2740003864396629,0.5765128761136392,-0.2928925036153571,-0.21052075817803217,-0.39345377844125295,0.4054400910737243,1.0
std,0.031391612467876404,0.031391612467876404,0.1814390231549039,0.25556153917789526,0.19475295972101708,0.19100176149271111,0.0865216134870318,0.1993643884900399,0.0
min,0.578,0.578,-0.4946598132936222,0.0,-0.6075581395348837,-0.4439502944508027,-0.5523905021258902,-0.13991769547325103,1.0
25%,0.6125,0.6125,-0.4651434278522144,0.46214229421420855,-0.46151644742607,-0.40894472026161655,-0.4342971996553596,0.4057409320412742,1.0
50%,0.627,0.627,-0.2133143031646869,0.6217338187498032,-0.21273263581169563,-0.14771035561303206,-0.40802291149095965,0.44880013562334503,1.0
75%,0.6385000000000001,0.6385000000000001,-0.12003773933829792,0.7499433356556229,-0.18279182631804114,-0.056847258914714156,-0.339706056549431,0.49267812867088245,1.0
max,0.692,0.692,-0.05641690267044275,0.8815008989934634,-0.05555555555555558,0.012600047080979254,-0.245467729651201,0.5618086929428261,1.0
