,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.852,0.852,-0.549299499412107,0.27489365354905443,-0.13985004824577424,-0.22896728856998189,-0.22432076197545792,0.1369991422492383,1.0
std,0.016206994374857637,0.016206994374857637,0.032966210983396506,0.03084777196264181,0.04966609920940571,0.04193876529692298,0.028212440825304008,0.03886756334786643,0.0
min,0.828,0.828,-0.6020833333333333,0.22311827956989247,-0.21671652954375464,-0.29251505199781064,-0.2735271859934303,0.07142857142857142,1.0
25%,0.84,0.84,-0.5765791204165958,0.2520218906571729,-0.1668138145445055,-0.25707790612682835,-0.24037986294871677,0.11001391096979332,1.0
50%,0.854,0.854,-0.5468247757822677,0.27395298753441527,-0.1415153906866614,-0.2177006139530881,-0.22654867032357354,0.14363286364818018,1.0
75%,0.86125,0.86125,-0.521157577028222,0.3005637325453907,-0.11297999933097425,-0.20777395608588647,-0.2045056317439954,0.15934305297720036,1.0
max,0.879,0.879,-0.511392932058734,0.3134337983962852,-0.06628029504741828,-0.171380630548358,-0.175188708350473,0.20644042605895466,1.0
