,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8075000000000001,0.8075000000000001,-0.21436533533452992,0.6139818589818823,-0.06967049732560895,-0.08685178300991661,-0.08293843179603677,0.0653515385813102,1.0
std,0.008195527235429467,0.008195527235429467,0.025167789437656244,0.038373440923108904,0.04156656073485037,0.026921528040859743,0.024622562299752647,0.044335992852271265,0.0
min,0.79,0.79,-0.25064102564102564,0.5581920903954802,-0.14006975686195222,-0.12677638158750063,-0.11415262327833534,-0.04090519380894364,1.0
25%,0.8045,0.8045,-0.2327317292361959,0.5839782887881677,-0.08998266169216854,-0.09909645650398827,-0.09927390589009484,0.05653771155833879,1.0
50%,0.807,0.807,-0.21933462063101056,0.6087008460010721,-0.08122289576809333,-0.08219377286040455,-0.08206155162729582,0.07761903567702431,1.0
75%,0.8122499999999999,0.8122499999999999,-0.19351925092675404,0.6460509010408535,-0.05348715721541361,-0.07297554623527976,-0.07836838958834724,0.09725658773162765,1.0
max,0.821,0.821,-0.17722694592560567,0.6712507796952505,0.0010894176955611456,-0.042681161848618976,-0.023326204938846157,0.10034474267421817,1.0
