accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.602803738317757,0.602803738317757,-0.2404761904761905,0.6994047619047619,-0.2251604621309371,-0.23085265631463803,-0.23129727518025392,0.22974631751227492,1,0,1
0.5747663551401869,0.5747663551401869,-0.207219878105954,0.7456846950517837,-0.22182468694096602,-0.19866744551129933,-0.11533724340175955,0.15454545454545454,1,0,1
0.6355140186915887,0.6355140186915887,-0.10646802325581395,0.8550222662048491,-0.0040697674418604946,-0.0734634551495017,-0.20813270639224957,0.13869188337273441,1,0,1
0.6495327102803738,0.6495327102803738,-0.12620224719101114,0.8165665011758558,0.031620553359683834,-0.17046423312407963,-0.13875968992248058,-0.05581395348837209,1,0,1
0.5841121495327103,0.5841121495327103,-0.12445278298936835,0.8317836010143702,-0.043502051983584145,-0.11933874529003768,-0.23633241758241758,0.1565934065934066,1,0,1
0.6074766355140186,0.6074766355140186,-0.17220990391722102,0.7726829268292682,-0.16220238095238093,-0.15332341269841265,-0.19699754901960786,0.20833333333333331,1,0,1
0.6355140186915887,0.6355140186915887,-0.22100719424460424,0.701747572815534,-0.08010204081632644,-0.22228098556495762,-0.1658472325948054,0.026138909634055296,1,0,1
0.6308411214953271,0.6308411214953271,-0.1765827612509535,0.74877916440586,-0.1200458190148912,-0.1713525711911592,-0.08990095828793343,0.04226804123711342,1,0,1
0.6822429906542056,0.6822429906542056,-0.19745947483173765,0.7294805194805194,-0.11199625117150891,-0.17683145891908778,-0.09497216728924049,0.038292682926829275,1,0,1
0.6588785046728972,0.6588785046728972,-0.19235236308407044,0.7585781565373402,-0.11851851851851847,-0.19316589316589314,-0.12987425273139558,0.06419294990723562,1,0,1
