accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.8054666666666667,0.8054666666666667,-0.0064204232485046975,0.9404017233236629,0.028510591832277776,0.012493970748989756,-0.026116591154220464,0.011810756078665885,0,0,1
0.8070666666666667,0.8070666666666667,-0.004717755958238673,0.9491023461136258,0.036630690278991324,0.014743484691750627,-0.005125644450448288,-0.026550519486411683,0,0,1
0.8136,0.8136,-0.006291702143051914,0.9396117977588104,-0.0045938059797964725,-0.001731033321390539,-0.02951085421367282,0.04044754186611571,0,0,1
0.7998666666666666,0.7998666666666666,-0.008738366084508134,0.9203329885895458,0.018485886928955697,0.006062478453361296,-0.01743896591613099,0.00105475310715486,0,0,1
0.8101333333333334,0.8101333333333334,-0.022020456774555136,0.8143808758917183,-0.01108823063519726,-0.012797040089483656,-0.0031246567972829514,-0.019625229830349367,0,0,1
0.8077333333333333,0.8077333333333333,-0.0066186916755652525,0.9358612125902064,0.009563248308928962,0.004701682279542808,-0.03407971549290871,0.036792164521202486,0,0,1
0.8025333333333333,0.8025333333333333,-0.02421888069547541,0.7978811950947825,-0.013317988683799242,-0.014004490666715164,-0.015866875565897803,-0.0017710252484625655,0,0,1
0.8034666666666667,0.8034666666666667,-0.01726427780646539,0.8492793107629106,-0.014113943793778172,-0.012493617412850374,-0.0035105744554013996,-0.010703812316715577,0,0,1
0.8157333333333333,0.8157333333333333,-0.019162242033780308,0.8285269674977175,-0.01843481816961068,-0.01609984819087762,0.012497213525653444,-0.03666594687972363,0,0,1
0.8094666666666667,0.8094666666666667,-0.01924552430144502,0.830142354588748,-0.021522094926350266,-0.015556591972058498,-0.015122528070438873,0.009597009597009598,0,0,1
