accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.948825211836091,0.948825211836091,-0.02067416343194997,0.3699259457033602,-0.1380742330313146,-0.07188601284843765,-0.06208272179277103,0.10699677779969752,0,0,1
0.9490925128972763,0.9490925128972763,-0.01957572852743502,0.4015488211181951,-0.11376445550439071,-0.059212988241185184,-0.05936450542426408,0.09980525803310614,0,0,1
0.9489454973136243,0.9489454973136243,-0.022821866578672384,0.3163253538066132,-0.11342024123784786,-0.06091744443185936,0.004592267015947489,-0.028973064978499774,0,0,1
0.9499746063991874,0.9499746063991874,-0.02030896660325542,0.38523229038475715,-0.1084232649528947,-0.057520040095979046,-0.035502963206739194,0.05300105300105301,0,0,1
0.9492395284809281,0.9492395284809281,-0.0219780078388156,0.3338115450016981,-0.1332566643076197,-0.07009774031101323,-0.020095365624966093,0.022825178889252118,0,0,1
0.9492796236401059,0.9492796236401059,-0.018988271799104443,0.3966366015203515,-0.09165024230760316,-0.048331724837734666,-0.048929175282436586,0.07649778242986638,0,0,1
0.9469674694608538,0.9469674694608538,-0.0213692519128943,0.3717279868306357,-0.10281242400027793,-0.05512911708875154,-0.02170499079897696,0.02380248373743349,0,0,1
0.9489054021544465,0.9489054021544465,-0.01994057978139145,0.3884010427402009,-0.11170683125513595,-0.05834583415235674,-0.060769956976438624,0.10130887223398238,0,0,1
0.9480901339178317,0.9480901339178317,-0.025166172840024946,0.2779713392683103,-0.14378872385449668,-0.07673306164478573,0.010985277526815232,-0.040132250008793224,0,0,1
0.9494533693298762,0.9494533693298762,-0.018251372021951033,0.4247149195593575,-0.09323885490189118,-0.04917246545107499,-0.04255462604623704,0.06659062182076025,0,0,1
