accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.7733050847457628,0.7733050847457628,-0.0154434607718138,0.9837179802722507,0.004678688727768443,0.001399494739824092,-0.2132832738131472,0.15573321429296108,0,1,1
0.7966101694915254,0.7966101694915254,-0.062450621274150686,0.9353387372648174,-0.03214285714285714,-0.07512838468720823,-0.1428036946231556,0.09538999794196337,0,1,1
0.7944915254237288,0.7944915254237288,-0.07423635677985885,0.9224346586111789,-0.05712866368604075,-0.07856433184302036,-0.049044390671917126,0.06951735277240556,0,1,1
0.7648305084745762,0.7648305084745762,-0.012102276808159118,0.9875245252285937,-0.01966911764705881,0.008372724089635852,0.029063849049937612,0.11330087332869618,0,1,1
0.7860169491525424,0.7860169491525424,-0.09228835622587306,0.9014192558496356,-0.07296113847837982,-0.08993451660761098,-0.07967239967239964,0.08727272727272727,0,1,1
0.777542372881356,0.777542372881356,-0.08973252804141507,0.907617144126138,-0.06620685641115187,-0.10285059472693603,-0.1299035263705583,0.10107689401095787,0,1,1
0.7711864406779662,0.7711864406779662,-0.04298410988419066,0.9547234042553192,-0.04861028271501844,-0.00380824694757137,-0.03094608052354525,0.15280125195618155,0,1,1
0.777542372881356,0.777542372881356,-0.04799626376389865,0.949831959595201,-0.02660256410256412,-0.05624999999999997,-0.14862703774871378,0.09725407549742762,0,1,1
0.7902542372881356,0.7902542372881356,-0.045362903225806495,0.9531737773152965,-0.045017745017744915,-0.03166638166638164,-0.08419220328607124,0.13830921860221762,0,1,1
0.7627118644067796,0.7627118644067796,-0.05843257710477623,0.9385054537892966,-0.051693404634581164,-0.04755022402081227,-0.09720326168369581,0.12773985670072496,0,1,1
