accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.8319476384220768,0.8319476384220768,-0.061391269192917486,0.6649289850131669,-0.07752616229198833,-0.053348493186572296,0.0031676949678747096,-0.024986779481755705,0,0,1
0.8343357509287104,0.8343357509287104,-0.05057374489598279,0.7239828278034258,-0.011304122374902748,-0.01798638199539113,-0.010545944997630237,-0.01864530818019189,0,0,1
0.832743675924288,0.832743675924288,-0.0579336773316059,0.688760883768684,-0.10208121767237122,-0.05891549347163362,-0.03440231883523952,0.05394903796151845,0,0,1
0.832743675924288,0.832743675924288,-0.08994287725356298,0.5501113058305309,-0.10414002591499028,-0.0742494796765604,0.0058317966343941485,-0.04069767441860467,0,0,1
0.831416946753936,0.831416946753936,-0.07746352487496508,0.5859596797068698,-0.12622994857625291,-0.0791952207317961,-0.009356305093465397,0.002433332578109071,0,0,1
0.8360162745444897,0.8360162745444897,-0.05649715109114167,0.6972489620876865,-0.09344405594405591,-0.0514288869933459,-0.05851091485152334,0.0927168904027249,0,0,1
0.8332743675924288,0.8332743675924288,-0.07223587781024524,0.6130380739824104,-0.10916507461145242,-0.06756285847570255,-0.020502809677945974,0.019010195412064557,0,0,1
0.8324783300902175,0.8324783300902175,-0.04264103731561758,0.7619112659564976,-0.04861299358453064,-0.027564798353186884,-0.052736484984145716,0.07448963941783782,0,0,1
0.8290288342473023,0.8290288342473023,-0.04931962124537531,0.7326194118646949,-0.05193493646786146,-0.0334754196115148,-0.037901438171423316,0.045653926786002275,0,0,1
0.8319476384220768,0.8319476384220768,-0.08566582999019211,0.5577872258208247,-0.14805529953917052,-0.08893224879186012,-0.03332114615904987,0.04628928522556219,0,0,1
