accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.6476190476190476,0.6476190476190476,-0.08084947839046197,0.9164098613251156,0.0,-0.04736842105263156,-0.11234245980008692,0.22468491960017378,0,0,1
0.6952380952380952,0.6952380952380952,-0.16911225238444616,0.8149337615415495,-0.025000000000000022,-0.10509259259259263,-0.1548292902066487,0.19299191374663072,0,0,1
0.6761904761904762,0.6761904761904762,-0.11479591836734693,0.8739495798319328,-0.06131549609810483,-0.06685684307167683,-0.10331825037707393,0.20663650075414786,0,0,1
0.6285714285714286,0.6285714285714286,-0.1470588235294117,0.8500000000000001,0.030303030303030276,-0.1400208986415883,-0.5422222222222222,0.08444444444444443,0,0,1
0.6476190476190476,0.6476190476190476,-0.17424798239178285,0.8226950354609929,0.023809523809523836,-0.1432676518883415,-0.6228070175438597,0.24561403508771928,0,0,1
0.6285714285714286,0.6285714285714286,-0.15217391304347827,0.8478260869565217,-0.04761904761904767,-0.14380952380952383,-0.0111442230086298,0.16514558887440245,0,0,1
0.5428571428571428,0.5428571428571428,-0.014161220043572897,0.9846335697399529,-0.008995502248875575,-0.0008320619748776736,-0.09838254450716455,0.1467650890143291,0,0,1
0.6285714285714286,0.6285714285714286,-0.058114035087719285,0.936298076923077,-0.09090909090909094,-0.022560772560772546,0.04060573572768694,0.2045028142589118,0,0,1
0.6761904761904762,0.6761904761904762,-0.13264554163596165,0.855072463768116,-0.0023809523809523725,-0.08603210514975218,-0.2564814814814815,0.21296296296296297,0,0,1
0.6095238095238096,0.6095238095238096,0.015873015873015817,1.0169491525423728,0.0,0.034545454545454546,-0.07203389830508472,0.1440677966101695,0,0,1
