accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.9756417910447761,0.9756417910447761,-0.28299145223280464,0.4397488525097176,-0.17141506026879805,-0.0749212766474156,-0.009898011617090644,0.07397204931927044,0,0,1
0.9733731343283583,0.9733731343283583,-0.26285337303533063,0.46428182075862523,-0.19277679590559305,-0.08584073060999733,-0.0014084230074999232,0.06824146981627296,0,0,1
0.9751641791044776,0.9751641791044776,-0.2658369715644159,0.46705054961056336,-0.1708331964565334,-0.07394778535100312,-0.0075051131853557315,0.07279693486590039,0,0,1
0.9788656716417911,0.9788656716417911,-0.26682546903353843,0.4641175466602412,-0.14433875293328868,-0.061151748261516134,-0.012297394289857953,0.07142857142857142,0,0,1
0.9752835820895522,0.9752835820895522,-0.27090834171956063,0.45829142044823695,-0.177075201133569,-0.07927869517915144,-0.0008479758957517895,0.06145872474155412,0,0,1
0.9743283582089552,0.9743283582089552,-0.2566912438884348,0.47546159920460895,-0.1809100998890122,-0.08041047257769399,-0.0007923296310788572,0.06422877916992098,0,0,1
0.9761194029850746,0.9761194029850746,-0.2703638069832137,0.4576351405330687,-0.169897377423033,-0.07566202745443229,-0.002790046345568873,0.0622556347223283,0,0,1
0.977313432835821,0.977313432835821,-0.26892829511913385,0.45669068682744324,-0.1635481377437995,-0.07229913795993766,-0.004642555834277723,0.06258148631029987,0,0,1
0.9775522388059702,0.9775522388059702,-0.26129134401231524,0.4763738161925727,-0.15768405826017562,-0.0699025736241959,-0.00022148180609130388,0.05513784461152882,0,0,1
0.9749253731343284,0.9749253731343284,-0.273874366458444,0.46094398796208313,-0.17119890595488407,-0.07467712288035466,-0.006067522801097264,0.07055388055827326,0,0,1
