accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.7226264726264726,0.7226264726264726,0.0068423513657593915,1.007488781861723,0.005149357983049274,0.008496154909110265,0.015417024312525451,-0.008017570548671887,1,0,1
0.7257449757449758,0.7257449757449758,0.005695643340751122,1.006225775381461,0.004303078837406771,0.0066011936394062,0.015756340353297815,-0.011010420086156048,1,0,1
0.7247920997920998,0.7247920997920998,0.01899487871768668,1.0208995684732416,0.015856225761910703,0.021959241285624653,0.016148226645591346,-0.006091234361505465,1,0,1
0.716042966042966,0.716042966042966,0.004797927890790699,1.005233652000029,0.0017965949199818532,0.0072749932967008935,0.029348040505320083,-0.015652023007417804,1,0,1
0.7194213444213444,0.7194213444213444,-0.0029725735753021176,0.9967841877977677,-0.004033164480538032,-0.002019142608634339,0.020323972507694466,-0.014584299570665954,1,0,1
0.7215869715869716,0.7215869715869716,0.016074439022268128,1.0176682315962382,0.016924318848532183,0.015102778744584044,-0.004572379546508354,-0.0028503049653436086,1,0,1
0.7222799722799723,0.7222799722799723,0.014227040520144008,1.0155396718962268,0.014107462904988544,0.013964585979981625,0.0065676770083156755,-0.010291897025192454,1,0,1
0.7233194733194733,0.7233194733194733,0.0045752474958113964,1.0049720064872394,0.012270542407528784,-0.0034302517290405454,-0.044925977698314856,0.0034239618691215556,1,0,1
0.7187283437283437,0.7187283437283437,0.00567003090592999,1.006144929053192,0.006579884474661624,0.004645033922257569,0.001439705173274075,-0.007143965458560941,1,0,1
0.7238392238392238,0.7238392238392238,0.006110432133837107,1.0066392926983474,0.006613580214664627,0.005148801588990559,0.009481812930656641,-0.014007246137506146,1,0,1
