accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.6057153890712492,0.6057153890712492,-0.36740268657997505,0.42225124176654794,-0.35922388284776063,-0.340201326920329,-0.12489752516407451,0.12909671257665628,0,0,1
0.6157559374396602,0.6157559374396602,-0.37646884206517234,0.4074353244028335,-0.3258685385154829,-0.3375142688561874,-0.14132649064952657,0.10645392003269533,0,0,1
0.6084186136319752,0.6084186136319752,-0.35425000027894094,0.4355841253785418,-0.3316719585089434,-0.32074166622561645,-0.15775041370573029,0.15478013492644072,0,0,1
0.6045568642595096,0.6045568642595096,-0.3645358332861455,0.4419087225094936,-0.3731924360400445,-0.33897051265928063,-0.15298203944680974,0.1822085925699093,0,0,1
0.6174937246572697,0.6174937246572697,-0.39709845563870205,0.389531036155432,-0.37505304040345494,-0.3628271943246017,-0.1327444717134842,0.12884589087925613,0,0,1
0.6157559374396602,0.6157559374396602,-0.37943331666551616,0.41288111837709063,-0.3325579517933341,-0.3418712144046483,-0.13558036116978406,0.10871348093376854,0,0,1
0.606873913882989,0.606873913882989,-0.35464366158330635,0.44906756377151835,-0.3377593783256234,-0.3234855067842329,-0.165196999439775,0.17062081604304918,0,0,1
0.6099633133809615,0.6099633133809615,-0.33617157185862717,0.47726576286230543,-0.31584347522273337,-0.3043748268562179,-0.1453871660379647,0.15089337969497713,0,0,1
0.6132458003475575,0.6132458003475575,-0.36323280937435704,0.44347086167943034,-0.309981071319786,-0.3270702458048206,-0.13934983143028315,0.10898453339512248,0,0,1
0.6180729870631396,0.6180729870631396,-0.37571462230599617,0.40670898538617734,-0.35184823833650697,-0.33869674650783865,-0.14712231865786388,0.14190123810107869,0,0,1
