accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.7303030303030303,0.7303030303030303,-0.0684827726026227,0.8961085211085212,-0.026928746928746916,-0.05700147021162105,-0.0049703068471579626,-0.012496346097632283,0,0,1
0.7174242424242424,0.7174242424242424,-0.03131767449608536,0.9482414481382062,0.009446790238316738,-0.008862039054511106,-0.047145724974360176,0.02937030779842653,0,0,1
0.7242424242424242,0.7242424242424242,-0.024285026058774584,0.9590487795871644,-0.0018248175182482562,-0.01857488423907394,-0.006519077453706279,-0.007693805999220871,0,0,1
0.7068181818181818,0.7068181818181818,0.021208331067486097,1.0342225342225344,0.03754072814846299,0.030655506062061105,-0.03774760168075364,0.023822562979189443,0,0,1
0.7287878787878788,0.7287878787878788,-0.049248894144440114,0.9234565380164727,-0.03959971768501713,-0.030786228877184296,-0.01145036233346318,0.029709965058331567,0,0,1
0.7128787878787879,0.7128787878787879,-0.018787395293179188,0.9691349934469199,-0.05288625476983033,-0.038123568156265025,0.05656460301058297,-0.038035992001777374,0,0,1
0.7227272727272728,0.7227272727272728,-0.0002116402116402183,0.9996428571428572,0.042236024844720554,0.02660406561483547,-0.07193664679672282,0.04867363344051451,0,0,1
0.725,0.725,0.02645677989505657,1.0443847294292068,0.03073213277923148,0.06185097456010935,-0.07925683049341482,0.10059934905136145,0,0,1
0.7446969696969697,0.7446969696969697,-0.02448577998576318,0.961346347318072,-0.028368794326241176,-0.005723551078512135,-0.014919256334538722,0.04211228009158624,0,0,1
0.7174242424242424,0.7174242424242424,0.029338643087757243,1.0493602846544023,0.04426162073220896,0.027873107284871967,-0.016047864013303284,-0.006918595241948544,0,0,1
