accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.8918901026150281,0.8918901026150281,-0.000592373004284677,0.9935556997412667,0.07309827185727436,0.036424935740053184,-0.01833347075240302,0.008000200474874875,0,0,1
0.8887123469049983,0.8887123469049983,0.00033376903182996687,1.0034519823060069,0.06383064176954373,0.030832648547324627,-0.003847887470238183,-0.013857481918929493,0,0,1
0.889308176100629,0.889308176100629,-0.0033137069148149456,0.9631178538061129,0.06211698009731331,0.03168460047344673,-0.03298580430322637,0.03398758839659399,0,0,1
0.8908308507116849,0.8908308507116849,-0.011543742833671905,0.8814589041798795,0.0364864864864865,0.016534157097865744,-0.020938003540815445,0.013698543939794361,0,0,1
0.8868586560741476,0.8868586560741476,-0.01132341242903534,0.8860447369777161,0.005721631140399308,-0.0007078328308555131,0.005973043911705299,-0.023564407241705554,0,0,1
0.8912280701754386,0.8912280701754386,-0.000581895772596458,0.9937637398771162,0.06605168898070884,0.035473885653747955,-0.04533511796255757,0.0590577507598784,0,0,1
0.8824230387288977,0.8824230387288977,-0.014802087118337068,0.8451742804330604,0.013259901288070308,0.0038382450551267683,-0.01629892945255211,0.0075980392156862475,0,0,1
0.8869910625620655,0.8869910625620655,-0.00768296050814693,0.9242374727668844,0.053381758996925655,0.024568332206866442,-0.012153005497458312,-0.003409267007593364,0,0,1
0.8882489241972856,0.8882489241972856,-0.00791204451098318,0.9220746032798479,0.045867768595041325,0.019150401967774455,0.006859144346150314,-0.03419351983002833,0,0,1
0.8867262495862297,0.8867262495862297,-0.004904960248147586,0.9516125350094274,0.061584976525821566,0.02866423414015912,-0.0068639026941645295,-0.0126812406208483,0,0,1
