F1v,N1,N2,N3,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,N4,density,clustering_coefficient,hubs,att_value,att,dataset
0.057838494803803785,0.29658792650918636,0.01966274961709818,0.2016959418534222,0.9862143682209784,0.2677165354330709,0.0004037956793862306,0.0004037956793862306,1.0,0.007334086547982066,0.020095951731170625,0.8377979730944407,0.1415303856248738,0.9135877246113466,0.8419139915202908,0.8365468195871564,0.02104994894831491,0.9997981021603068,0.0,A,S3D2_3
0.039749719647833,0.26666666666666666,0.23126871765721688,0.19999999999999996,0.48444444444444446,0.9333333333333333,0.13333333333333333,0.13333333333333333,1.0,0.43349049344709467,0.6994219653179191,0.7935570982605931,0.13333333333333333,0.6666666666666666,1.0,0.6,0.2933333333333332,0.9,1.0,A,S3D2_3
