F1v,N1,N2,N3,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,N4,density,clustering_coefficient,hubs,att_value,att,dataset
0.058196534797167965,0.30284675953967294,0.016584016207288544,0.2008883504946497,0.9856367602281556,0.27135069654754695,0.0004037956793862306,0.0004037956793862306,1.0,0.0022573247292476672,0.006235864383907996,0.8385087244199698,0.14758732081566728,0.9097516656571775,0.8340399757722592,0.8394113878861948,0.024019188367699673,0.9997981021603068,0.0,A,S1F1
0.18867321494878975,0.40005662514156287,0.034479780296154,0.26330690826727066,0.9916001764806224,0.35079275198188,0.0005662514156285391,0.0005662514156285391,1.0,0.06725366918222409,0.1681213492821253,0.7797923232276076,0.20271800679501698,0.7800113250283126,0.7092298980747452,0.878880409817847,0.1403843790437327,0.9997168742921857,1.0,A,S1F1
