F1v,N1,N2,N3,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,N4,density,clustering_coefficient,hubs,att_value,att,dataset
0.06158213995078935,0.402786190187765,0.03741496998028293,0.2636785786392085,0.9949371864555695,0.3571572784171209,0.0004037956793862306,0.0004037956793862306,1.0,0.007275314996888049,0.019936787351400698,0.7824141045524174,0.19664849586109429,0.8507974964667878,0.7593377750858066,0.8354952547484317,0.020323862692223527,0.9997981021603068,0.0,A,S1B11
0.057433790111726814,0.3978601149197543,0.0451938476794605,0.2617396473152368,0.9954745189158899,0.35169407568852784,0.00039627501486031304,0.00039627501486031304,1.0,0.009713288888874239,0.026514236182749507,0.7889816596689996,0.18664553199920744,0.8565484446205667,0.7578759659203487,0.8358760980120203,0.010491535862267254,0.9998018624925699,1.0,A,S1B11
