F1v,N1,N2,N3,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,N4,density,clustering_coefficient,hubs,att_value,att,dataset
0.060360799746388305,0.290732889158086,0.022970650435274322,0.18877448011306275,0.9877687736966533,0.25802543912780135,0.0004037956793862306,0.0004037956793862306,1.0,0.34091613080277794,0.6053074048097155,0.8652697309318541,0.15505754088431253,0.5243286896830204,0.6593983444377145,0.7782314499428717,0.03558037397092095,0.9997981021603068,0.0,A,S2B4_1
0.057090967892542845,0.18624925698434713,0.01828620034014568,0.1264117297404399,0.9611924116985692,0.16623736873390133,0.00039627501486031304,0.00039627501486031304,1.0,0.3528223904228138,0.6185065881541709,0.8812362839519345,0.08559540320982761,0.811373092926491,0.8137507430156529,0.7711126194587368,0.0068879452272421204,0.9998018624925699,1.0,A,S2B4_1
