F1v,N1,N2,N3,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,N4,density,clustering_coefficient,hubs,att_value,att,dataset
0.058938042331486216,0.30567332929537655,0.016234633910742566,0.19664849586109434,0.9843956571542335,0.2705431051887745,0.0004037956793862306,0.0004037956793862306,1.0,0.03160831241421369,0.08336861424871878,0.8453149830669867,0.14577024025842925,0.8972339995962043,0.8021401171007471,0.8350934160755692,0.02768745672330486,0.9997981021603068,0.0,A,S4F1_2
0.21148278852618202,0.20412207689258818,0.023432889481888843,0.1367419738406659,0.9514321590554375,0.17994451050336902,0.0007927070947284979,0.0007927070947284979,1.0,0.526372848660783,0.77699461557305,0.8313473635983858,0.10146650812524773,0.49782005548949665,0.6369401506143479,0.7679797881693023,0.15518556362957037,0.9996036464526358,1.0,A,S4F1_2
