Dataset,Att,Measure,Acc,SP,EO,PP
S2B1_2,Y,std,0.0133599733865336,0.0169484031422095,0.0252068825503567,0.0408879097624157
S2B1_3,Y,mean,0.8111,-0.1642015337179669,-0.0689656850263083,0.0007294174611238
S2B1_3,Y,std,0.0133869754280461,0.0168011619075911,0.0256762806448078,0.0405793175886017
S2B1_4,Y,mean,0.8112,-0.1648012564837856,-0.0694892452357324,-0.0001568417575357
S2B1_4,Y,std,0.0136039210033969,0.0177432784375764,0.0253471116777226,0.0412643287075188
S2B2_0,Y,mean,0.8177,-0.3129772303921477,-0.1270846758088054,0.0068379034418012
S2B2_0,Y,std,0.0072579458373411,0.0182167309137355,0.0293530102375858,0.0402981715315557
S2B2_1,Y,mean,0.818,-0.3135785881215632,-0.1274180091421387,0.0057038054233602
S2B2_1,Y,std,0.0076448966274531,0.0186426821710107,0.0300366000759381,0.0409145237361501
S2B2_2,Y,mean,0.818,-0.3135785881215632,-0.1274180091421387,0.0057038054233602
S2B2_2,Y,std,0.0076448966274531,0.0186426821710107,0.0300366000759381,0.0409145237361501
S2B2_3,Y,mean,0.8182999999999998,-0.3145733856652413,-0.1288049555921974,0.0047849561842195
S2B2_3,Y,std,0.0077610136794965,0.019205906619265,0.0302041008801859,0.0406606133043625
S2B2_4,Y,mean,0.8181999999999998,-0.3159580613378652,-0.1306918443495897,0.0040354097326946
S2B2_4,Y,std,0.0078852886933692,0.0183662668116619,0.0293352702366458,0.0402808752284965
S2B3_0,Y,mean,0.8487,-0.5742431894725671,-0.2435834588270016,0.0324520100911142
S2B3_0,Y,std,0.0116433099532163,0.0175116719591866,0.0361475471552342,0.0395879581070471
S2B3_1,Y,mean,0.8485999999999999,-0.5744388841888097,-0.2443771096206524,0.0326237272628314
S2B3_1,Y,std,0.0115681555237739,0.0178867848693812,0.0365713488337127,0.0396136303202539
S2B3_2,Y,mean,0.8486999999999998,-0.5746334367179926,-0.2443771096206524,0.0317753595652369
S2B3_2,Y,std,0.0114119820072296,0.0179496438657912,0.0365713488337127,0.0406449255194144
S2B3_3,Y,mean,0.8488,-0.5760206971980106,-0.2468038619542601,0.0310387725803805
S2B3_3,Y,std,0.011143508324481,0.0173533387361826,0.0374141019477515,0.0423224842951688
S2B3_4,Y,mean,0.8489000000000001,-0.5766151323263214,-0.2481677769584177,0.0313215405376036
S2B3_4,Y,std,0.0114256047736846,0.0177890250153718,0.0369715921589689,0.0425251276822864
S2B4_0,Y,mean,0.8852,-0.7598260607086399,-0.3268342405028567,0.0699738626688473
S2B4_0,Y,std,0.0088919439194512,0.0136638798523447,0.0307757218331386,0.0300358943776599
S2B4_1,Y,mean,0.8853,-0.7600206132378228,-0.3268342405028567,0.0685796318996165
S2B4_1,Y,std,0.0090191155023341,0.0133906657917957,0.0307757218331386,0.0326961800889857
S2B4_2,Y,mean,0.8853,-0.7604240752017715,-0.3270723357409519,0.0683999734613011
S2B4_2,Y,std,0.0090437209647848,0.0138353682887581,0.0307535372266297,0.0322967623823625
S2B4_3,Y,mean,0.8852,-0.7610367646459466,-0.3273174337801676,0.0680162461514537
S2B4_3,Y,std,0.0093903023262181,0.0138908855649261,0.0304334738299856,0.0320908413349825
S2B4_4,Y,mean,0.8852,-0.7618234244858264,-0.3284410292857856,0.0652781532859383
S2B4_4,Y,std,0.0094727679868839,0.0145090207530966,0.033736967681258,0.0352767557223212
S2C0,Y,mean,0.6205999999999999,0.0175081443026308,0.0251651148390166,0.0183904555410844
S2C0,Y,std,0.0087584879466213,0.0328345264493933,0.0455310104033227,0.0472281005312409
S2C1,Y,mean,0.6166999999999999,-0.2097725522386307,-0.2370127665365556,-0.0362069159419819
S2C1,Y,std,0.0145987061831596,0.1920461199647626,0.2225057811196698,0.1058227995605814
S2C10,Y,mean,0.8051,-1.0,-1.0,-0.2054167505931082
S2C10,Y,std,0.0074899933244295,0.0,0.0,0.0163588794584919
S2C11,Y,mean,0.8319999999999999,-1.0,-1.0,-0.1704344959707719
S2C11,Y,std,0.0073029674334022,0.0,0.0,0.0175542627449456
S2C2,Y,mean,0.6317999999999999,-0.3622470062617869,-0.404099990616336,-0.039980991498069
S2C2,Y,std,0.0150539769570111,0.0163473425429232,0.0363610342535377,0.0630422149776986
S2C3,Y,mean,0.6401000000000001,-0.3622470062617869,-0.3998453607266807,0.0107513163465096
S2C3,Y,std,0.0138600144300069,0.0163473425429232,0.0414336994994455,0.0708963161059534
S2C4,Y,mean,0.6465000000000001,-0.3622470062617869,-0.3981414194462858,0.0765258917810659
S2C4,Y,std,0.0122315620879391,0.0163473425429232,0.0392491393332567,0.0775502917900386
S2C5,Y,mean,0.6576,-0.7508239530845564,-0.7193276117293399,0.0800169258254395
S2C5,Y,std,0.0094186576066396,0.0161498193075289,0.0298359081550527,0.0719163511165336
S2C6,Y,mean,0.6885000000000001,-0.7508239530845564,-0.7063503396267505,0.1642022256001605
S2C6,Y,std,0.0085796917841557,0.0161498193075289,0.0260302178509108,0.0670803563820469
S2C7,Y,mean,0.7222,-0.8780868926780971,-0.9269616300499413,-0.2842866683363711
S2C7,Y,std,0.0094610311864569,0.016680967619264,0.0147097776136697,0.018704695421159
S2C8,Y,mean,0.7499,-0.8780868926780971,-0.9245461908453956,-0.2429667655401461
S2C8,Y,std,0.0093386889396269,0.016680967619264,0.0140979319033376,0.0177919122006599
S2C9,Y,mean,0.7735000000000001,-1.0,-1.0,-0.2454093611051753
S2C9,Y,std,0.0056421036266035,0.0,0.0,0.0147222501302316
S2D0_0,Y,mean,0.8547335509596318,-0.0092693722761611,-0.0187701153968568,0.0188633893971261
S2D0_0,Y,std,0.0114506643089843,0.0317663096004703,0.0456181656424728,0.0269241666986957
S2D0_1,Y,mean,0.8537705413852203,0.024188077987264,-0.0022429273433326,0.0407500427916323
S2D0_1,Y,std,0.0176145793617423,0.051472827186196,0.1056551703943472,0.0783005080382598
S2D0_2,Y,mean,0.857595991983968,-0.0243228028595523,-0.0507966595824544,-0.0627816919518718
S2D0_2,Y,std,0.0141663685333779,0.3306741579565785,0.3737674271457212,0.1977177180118175
S2D0_3,Y,mean,0.8574917245407931,-0.2746349898213197,-0.0909714061887975,-0.146959264179492
S2D0_3,Y,std,0.0144643268066292,0.3482963761350501,0.3325036000056601,0.0242389662034992
S2D1_0,Y,mean,0.8622241192935736,-0.1354144848469899,-0.0417233399632796,0.0140337832593463
S2D1_0,Y,std,0.0088745974065124,0.0349214798445878,0.0540754518097356,0.0390897488473098
S2D1_1,Y,mean,0.8590835769734853,-0.1040311731115465,-0.0127222240305096,-0.0206526141373083
S2D1_1,Y,std,0.0175320292260122,0.0582324600993597,0.1440463989240307,0.0628747723144396
S2D1_2,Y,mean,0.8581975951903807,-0.2088690835555916,-0.0364221955586919,-0.1457304958090093
S2D1_2,Y,std,0.0137871004265468,0.2975414285082166,0.3974034324623376,0.031076577803683
S2D1_3,Y,mean,0.8582961478548713,-0.2756456040773712,0.1590285938112025,-0.1465615480776657
S2D1_3,Y,std,0.0148214382888468,0.3479289602117285,0.0210497905876136,0.0251232687853056
S2D2_0,Y,mean,0.868644810972947,-0.2643605584620869,-0.0738650949989471,0.0055340037130665
S2D2_0,Y,std,0.0077748904721978,0.0285130925161826,0.055616066244958,0.0421405170621116
S2D2_1,Y,mean,0.8609164230265147,-0.1991157259314555,-0.0470313520909383,-0.0147200626173722
S2D2_1,Y,std,0.0178471156444063,0.0475267611374928,0.1300657336538739,0.0900991110122064
S2D2_2,Y,mean,0.8587991983967935,-0.2098808220158194,-0.071186301324252,-0.0449520898198514
S2D2_2,Y,std,0.0139543670315309,0.2974992746005269,0.4245403682565797,0.3038387447386783
S2D2_3,Y,mean,0.858497760758097,-0.27690925890567,0.1586105336105336,-0.1466933060478556
S2D2_3,Y,std,0.0149347000616625,0.3483115569252615,0.0204585641819393,0.0255841529442315
S2D3_0,Y,mean,0.878680855328623,-0.4617247812184329,-0.1140670061237487,0.0357315043314924
S2D3_0,Y,std,0.0113382719954691,0.0313669002141039,0.0667613459796616,0.093035079249113
S2D3_1,Y,mean,0.8649470712773464,-0.3413704688749956,-0.0819514148903336,0.0408850054894937
S2D3_1,Y,std,0.0175672858705359,0.0654857628943949,0.2322670917450934,0.2287114960638691
S2D3_2,Y,mean,0.8591983967935871,-0.4218424009329301,-0.7973568281938326,-0.0448247453746238
S2D3_2,Y,std,0.014339165550075,0.0561970858522568,,0.3143720493559888
S2D3_3,Y,mean,0.8582961478548713,-0.43315925890567,,-0.1466933060478556
S2D3_3,Y,std,0.0148517569761779,0.0239791395505025,,0.0255841529442315
S2D4_0,Y,mean,0.8963314935320605,-0.6289215217702211,-0.1622168055630368,0.0534983603953369
S2D4_0,Y,std,0.0100720215200475,0.0284725602084388,0.1015754019233247,0.1055841584326894
S2D4_1,Y,mean,0.8647639210941964,-0.4472393417979506,-0.229963615643413,0.0608314885122827
S2D4_1,Y,std,0.0139727553006176,0.0584127071148052,0.3815039646437377,0.328052023341868
S2D4_2,Y,mean,0.8590004008016031,-0.4395191735466929,,-0.1445439761767977
S2D4_2,Y,std,0.0142896603706164,0.0167165906260633,,0.0270848729469012
S2D4_3,Y,mean,0.8591005711689492,-0.4334117841581952,,-0.1451799901305905
S2D4_3,Y,std,0.0140755699295457,0.0242937344519,,0.0229564073772732
S2E0_0,Y,mean,0.8558,-0.0297712008952063,-0.0152946307983635,0.0052790315504266
S2E0_0,Y,std,0.0099532239333126,0.0209065117564801,0.0371307883103725,0.0427329124701643
S2E0_1,Y,mean,0.8636000000000001,-0.1590304072999845,-0.0503942607197519,0.0117783684670829
S2E0_1,Y,std,0.0112170505134916,0.0182123906135323,0.0352933299881035,0.035204584401753
S2E0_2,Y,mean,0.8713,-0.2948213724173831,-0.0811325896574235,0.0114306528198596
S2E0_2,Y,std,0.0099783098101164,0.0224216492322239,0.0439630077826383,0.024884356395747
S2E0_3,Y,mean,0.8912000000000001,-0.5257777545254088,-0.1450557915903577,0.0564204933406885
S2E0_3,Y,std,0.0076274358586472,0.0230371020443944,0.039900653570587,0.0408252475312998
S2E0_4,Y,mean,0.9128,-0.7195744879590874,-0.1903301799817997,0.0815512188068134
S2E0_4,Y,std,0.0103687564881769,0.0226055042682729,0.0641394148039237,0.0321521698762944
S2E1_0,Y,mean,0.8637,-0.1596235954833105,-0.0513675523188289,0.0115036657245796
S2E1_0,Y,std,0.0114119820072296,0.0179838871322386,0.0353353031044829,0.034688297503384
S2E1_1,Y,mean,0.8717,-0.288779081844179,-0.0824262887038891,0.0071236302642004
S2E1_1,Y,std,0.009104943712072,0.0232396542284714,0.0444406584796177,0.0239280391960413
S2E1_2,Y,mean,0.8788,-0.4199283272127435,-0.1274871882018594,0.0314509877240251
S2E1_2,Y,std,0.0092592296295822,0.0246199731993149,0.0439266699425637,0.0477297736267715
S2E1_3,Y,mean,0.9035,-0.6165446633848433,-0.168798391504649,0.068434063171311
S2E1_3,Y,std,0.0109366864776819,0.0274645735131854,0.0514074807615357,0.0381583886190056
S2E1_4,Y,mean,0.9274,-0.7908856558075338,-0.2109118704197533,0.0979976914528716
S2E1_4,Y,std,0.0085531021013171,0.0231031948664415,0.0797636902372661,0.0458945941891563
S2E2_0,Y,mean,0.8713999999999998,-0.2958145530647042,-0.0825146461476699,0.0107591525912807
S2E2_0,Y,std,0.0102977883278131,0.0229188320029698,0.0441370125908336,0.0244016234772674
S2E2_1,Y,mean,0.8786999999999999,-0.4205120378279349,-0.1284899210166586,0.0313471678967815
S2E2_1,Y,std,0.0094168879030058,0.0247211174712324,0.0431029092520754,0.0480367358433554
S2E2_2,Y,mean,0.8901,-0.5187454009940222,-0.1438488249737111,0.0565057925247343
S2E2_2,Y,std,0.0083592928993891,0.024090629728754,0.0393448272472247,0.0380041733030905
S2E2_3,Y,mean,0.9132,-0.7114953904311581,-0.1878041219934242,0.0794745941936808
S2E2_3,Y,std,0.0099755256057568,0.0253289030386201,0.0621342202925313,0.0309172518756176
S2E2_4,Y,mean,0.9443,-0.8463513033208132,-0.203268545442596,0.099086089665013
S2E2_4,Y,std,0.0071344235926947,0.0142778480204332,0.0544220736950751,0.0372053769577388
S2E3_0,Y,mean,0.8914000000000002,-0.5273906925606278,-0.1467180823588188,0.0546481814835
S2E3_0,Y,std,0.0075894663844041,0.023055606127577,0.039758279073792,0.0419715227940728
S2E3_1,Y,mean,0.9035,-0.6169561860185879,-0.1690643489514575,0.0682216793940877
S2E3_1,Y,std,0.0109671225842414,0.0271761633922571,0.0509202878906194,0.0380592020217969
S2E3_2,Y,mean,0.913,-0.7114916946665044,-0.1886643596078384,0.0796901722664017
S2E3_2,Y,std,0.0101324561023804,0.0250989496722369,0.0632888829054709,0.0309022700966454
S2E3_3,Y,mean,0.9441999999999998,-0.8453382843493484,-0.2009721828351688,0.0990608751755476
S2E3_3,Y,std,0.0070836274448743,0.0139080711361338,0.0564423747427091,0.0371024483202506
S2E3_4,Y,mean,0.9707,-0.9193513578425944,-0.245949893970754,0.1172605063538589
S2E3_4,Y,std,0.0056578362570077,0.0091387555507778,0.0568507574273967,0.054112046579505
S2E4_0,Y,mean,0.9131,-0.7193612378529688,-0.1903301799817997,0.0810134235035353
S2E4_0,Y,std,0.0103435433430178,0.0223697835474569,0.0641394148039237,0.0321380354438621
S2E4_1,Y,mean,0.9275,-0.7906732285841377,-0.2104486070942303,0.0953625806759159
S2E4_1,Y,std,0.0087970954802644,0.0226566572431733,0.0793617217691852,0.0466271591153227
S2E4_2,Y,mean,0.9439,-0.8451312045414827,-0.2021795596396344,0.0992396745765872
S2E4_2,Y,std,0.0068871861694986,0.0135509881784496,0.0532714827518178,0.036923995724742
S2E4_3,Y,mean,0.9706,-0.9187648968227006,-0.2457474648209564,0.1194581214984215
S2E4_3,Y,std,0.0057580861017837,0.0096140336527422,0.0569063853318643,0.0530959315343101
S2E4_4,Y,mean,0.9816,-0.9514698755377028,-0.288975593372145,0.1866479282226037
S2E4_4,Y,std,0.0030258148581093,0.0068208693623222,0.0709410011224758,0.0766448234993789
S2F0_0,Y,mean,0.8442333758526981,-0.0774625310746871,-0.0615239705804058,0.0497418735897612
S2F0_0,Y,std,0.0117313102389466,0.0312304284057729,0.0491792619187258,0.0495585968840285
S2F0_1,Y,mean,0.83135236793564,-0.2178211332818229,-0.1941258655810179,0.1334332132406329
S2F0_1,Y,std,0.0136640904289767,0.0488477002617614,0.0720786678400531,0.0342884799055671
S2F0_2,Y,mean,0.8455066254322101,-0.3431114297515475,-0.3168212702565897,0.170840236895294
S2F0_2,Y,std,0.010012842543432,0.0416257545918717,0.0739535434248918,0.0739256221416844
S2F0_3,Y,mean,0.8597437087582126,-0.4486935116228688,-0.5221347030200766,0.2498026299624983
S2F0_3,Y,std,0.0175642757552598,0.0338756419685423,0.1105462345894733,0.140678016992007
S2F1_0,Y,mean,0.8451825189950641,-0.2216257434659522,-0.1190602993892764,0.0704773134108848
S2F1_0,Y,std,0.0108087160144617,0.0261195647473201,0.0495993945528682,0.0479911635274751
S2F1_1,Y,mean,0.8420753050203347,-0.381629537327798,-0.3056922011864842,0.1661418502979308
S2F1_1,Y,std,0.0092751155663637,0.041642677589366,0.0549446962524494,0.0505469371212152
S2F1_2,Y,mean,0.8575462276915147,-0.5024071092195823,-0.5229259651354112,0.1964125401279422
S2F1_2,Y,std,0.0117898426676794,0.0311316781789941,0.0667883079544545,0.1669587978610208
S2F1_3,Y,mean,0.8701099621496692,-0.5543172796593676,-0.8287340624726223,-0.0314460391398774
S2F1_3,Y,std,0.0111935769172972,0.0312532026732013,0.1083136363899527,0.3097726216315482
S2F2_0,Y,mean,0.8597146026288058,-0.3772793158317123,-0.1771593475069294,0.0855681441576447
S2F2_0,Y,std,0.0144650063320427,0.0238201077993952,0.0519933671054748,0.0361528484604389
S2F2_1,Y,mean,0.8635250683378892,-0.5303382424951427,-0.3987922527775167,0.1849375951290536
S2F2_1,Y,std,0.0144746201962625,0.0330099213973686,0.0779672822056716,0.0440045438573159
S2F2_2,Y,mean,0.8752024139338103,-0.5993153327553293,-0.6393399131565147,0.2991941627793327
S2F2_2,Y,std,0.0124440675021319,0.023168905265764,0.12305905663003,0.15038172861572
S2F2_3,Y,mean,0.8810901469511583,-0.5938132541287211,-0.8713980654588266,-0.1249542675676414
S2F2_3,Y,std,0.0119930545369179,0.0330031354453821,0.0111816797216071,0.0207091965015688
S2F3_0,Y,mean,0.8847777716155509,-0.6204655653048985,-0.2928644058888455,0.1389403783168428
S2F3_0,Y,std,0.0107628707819171,0.0121633694116289,0.0717807808907888,0.0551821800088326
S2F3_1,Y,mean,0.9000583372224815,-0.7454393042373421,-0.7196845155294078,0.2706734683547779
S2F3_1,Y,std,0.010217432621117,0.01719149968712,0.1138792172172603,0.2627452939729123
S2F3_2,Y,mean,0.9034220661612584,-0.7335278859385961,-0.9156843517154644,-0.1005605235644696
S2F3_2,Y,std,0.0054244708496124,0.0186797579163319,0.0123336469425567,0.013740102751536
S2F3_3,Y,mean,0.8892837147874687,-0.6651213885088281,-0.8963868467673437,-0.1148569164778934
S2F3_3,Y,std,0.0116005145555526,0.0262938071994399,0.0224163948116064,0.0233634840400291
S2F4_0,Y,mean,0.9139554101270034,-0.8123914377458948,-0.4199204444924083,0.2006423828003162
