F1v,N1,N2,N3,N4,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,density,cls_coef,hubs,att_value,att,dataset
0.1878272588978052,0.3233604121260154,0.0429235463108347,0.2173568456508817,0.7804636417673866,0.9927766374718424,0.2920546859520507,0.0003962750148603,0.0001981375074301,0.5,0.1122911268434844,0.2632644374334079,0.8100870439592632,0.149395680602338,0.8183079056865464,0.4290391681648705,0.007937438196311,0.99980186249257,1.0,A,S4B4_1
0.0593223925501933,0.3062790228144559,0.0162281863389423,0.1970522915404805,0.8158691701998788,0.9844033613116536,0.2713506965475469,0.0004037956793862,0.0004037956793862,1.0,0.0329795757527248,0.0868017035835976,0.8445818803563658,0.1463759337775085,0.8968302039168181,0.8349910809427683,0.0278537903737524,0.9997981021603068,0.0,A,S4F1_1
0.1274093450544072,0.3049263873159683,0.0315789611896335,0.2126274065685164,0.6970554926387316,0.9749954789666136,0.2703850509626274,0.0005662514156285,0.0005662514156285,1.0,0.2749122081938429,0.5252965241749241,0.7995874262149772,0.1548697621744054,0.6432616081540203,0.7901827624152747,0.1439596469803501,0.9997168742921856,1.0,A,S4F1_1
0.0590050802366841,0.3167777104784979,0.017478432824301,0.2075509792045224,0.8134463961235615,0.9869607339477664,0.2798304058146578,0.0004037956793862,0.0004037956793862,1.0,0.0202048163714926,0.054245340821025,0.8423498010749988,0.1500100948919846,0.9014738542297598,0.8369992142618807,0.0269316467444672,0.9997981021603068,0.0,A,S2E1_1
0.05331740414548,0.2338022587675847,0.020983363435145,0.1547453933029522,0.8498117693679413,0.9769246161571618,0.2084406578165246,0.0003962750148603,0.0003962750148603,1.0,0.0928479158226801,0.2236885148443735,0.8627741969483509,0.1103625916385971,0.906479096492966,0.8187374273630076,0.0072083633399132,0.9998018232263178,1.0,A,S2E1_1
0.0616142250823193,0.2873006258833031,0.0147959588363253,0.1930143347466182,0.7938623056733293,0.9817095965552878,0.2543912780133253,0.0004037956793862,0.0004037956793862,1.0,0.1431335541746503,0.3218249485151745,0.8610519866050007,0.1376943266707046,0.8661417322834646,0.8152161008145388,0.0337300279427688,0.9997981021603068,0.0,A,S2A8
0.0486554436810224,0.174757281553398,0.0117679385130736,0.1186843669506637,0.8563503071131365,0.9417314768420753,0.1571230433921141,0.0003962750148603,0.0003962750148603,1.0,0.2167788817808483,0.4437435822209182,0.8907756126716482,0.0846047156726768,0.8878541707945314,0.7938842136978057,0.0053226540461587,0.9998018232263178,1.0,A,S2A8
0.0588745988237941,0.3109226731273975,0.0161604741082682,0.2004845548152635,0.8142539874823339,0.984453010326139,0.2747829598223299,0.0004037956793862,0.0004037956793862,1.0,0.0264202737090664,0.070247141088259,0.842455468174377,0.1485968100141328,0.9028871391076116,0.8359860556761832,0.0274364081488848,0.9997981021603068,0.0,A,S4F3_3
0.0201830591358552,0.0151915455746367,0.0272214453844113,0.0105680317040951,0.5521796565389696,0.8383209812773428,0.0145310435931307,0.0013210039630118,0.0013210039630118,1.0,0.9524278669072168,0.9893761298002732,0.989542886023928,0.0052840158520475,0.4821664464993395,0.4311030514056512,0.1576337560694726,0.999339498018494,1.0,A,S4F3_3
0.0600370995586929,0.3066828184938421,0.0191380018349801,0.2025035332121946,0.835453260650111,0.9870262396672064,0.2751867555017161,0.0004037956793862,0.0004037956793862,1.0,0.0002025743247445,0.0005614713303643,0.8403976474813024,0.1441550575408843,0.91055925701595,0.8394215806285057,0.0228264549555115,0.9997981021603068,0.0,A,S1E2
0.0567739848653389,0.2855161482068555,0.0268880093378787,0.1844660194174757,0.8301961561323559,0.9881844955025298,0.2528234594808797,0.0003962750148603,0.0003962750148603,1.0,0.0296084593464663,0.0783356223574219,0.8370525137806668,0.1406776302754111,0.8943927085397265,0.8318480484989043,0.0089655829677977,0.9998018232263178,1.0,A,S1E2
0.0579252232095656,0.2986069049061175,0.0196986357306595,0.2031092267312739,0.8259640621845347,0.9863628668743202,0.2695336159903089,0.0004037956793862,0.0004037956793862,1.0,0.0079348757846523,0.0217212861927692,0.8398103868333147,0.1417322834645669,0.9065213002220875,0.8364356779249991,0.0210295859027527,0.9997981021603068,0.0,A,S1D0
0.0602636504061741,0.3020214030915576,0.0429379322812365,0.2017439556084027,0.8426476416963932,0.9838643418323914,0.2663495838287752,0.0007927070947284,0.0007927070947284,1.0,0.0082156210263819,0.022479725500125,0.8324292659764772,0.1518034086405073,0.9024970273483948,0.8365661826855838,0.0099632217772946,0.999603489294211,1.0,A,S1D0
0.0586406583385588,0.3014334746618211,0.0198308806451732,0.2059357964869775,0.8209166161922068,0.9872444426019688,0.2727639814253987,0.0004037956793862,0.0004037956793862,1.0,0.0062037826166984,0.0170296194179419,0.8394629377754036,0.1429436705027256,0.9095497678174844,0.8370279170242281,0.0213168850367532,0.9997981021603068,0.0,A,S1E0
0.0554419630322818,0.2920546859520507,0.0254413029684432,0.1915989696849613,0.8339607687735289,0.9887670912247932,0.2583713096889241,0.0003962750148603,0.0003962750148603,1.0,0.0113770502764722,0.0309736466320857,0.835953581882014,0.1438478303942936,0.906479096492966,0.8357311348085228,0.0095554051219807,0.9998018232263178,1.0,A,S1E0
0.0578459111022187,0.2986069049061175,0.0196950220507951,0.2025035332121946,0.8386836260852009,0.9862148573738304,0.2693317181506158,0.0004037956793862,0.0004037956793862,1.0,0.0081197496041054,0.0222208033155978,0.8381995081798381,0.1407227942661013,0.9186351706036744,0.8363441063280784,0.0210142883732101,0.9997981021603068,0.0,A,S1D2
0.0681361028052146,0.3333333333333333,0.0747669688141266,0.2123015873015873,0.8412698412698413,0.9736906336608716,0.3095238095238095,0.0039682539682539,0.0039682539682539,1.0,0.0029098834288088,0.0080301129234631,0.8130004436523395,0.1765873015873016,0.8928571428571429,0.8468395973366152,0.0538469929030807,0.998015873015873,1.0,A,S1D2
0.0612060772038288,0.3016353725015142,0.0157773737690534,0.1980617807389461,0.8013325257419746,0.9840569595669106,0.2699374116696951,0.0004037956793862,0.0004037956793862,1.0,0.0610795382901739,0.1540830181523907,0.8457671064702641,0.1455683424187361,0.8820916616192207,0.8302816262854679,0.0298274388441002,0.9997981021603068,0.0,A,S4F3_1
0.0361293642010715,0.2723669309173273,0.0246830112817717,0.1735560588901472,0.6138165345413363,0.9721226989222626,0.2369762174405436,0.0005662514156285,0.0002831257078142,0.5,0.4349705228660637,0.7007795307818324,0.7901677475359917,0.1327859569648924,0.4980181200453001,0.5344754260356339,0.147898920768991,0.9997168742921856,1.0,A,S4F3_1
0.0606393128987418,0.2590349283262669,0.011521198143052,0.1762568140520896,0.7708459519483142,0.970356155044986,0.231173026448617,0.0004037956793862,0.0004037956793862,1.0,0.2313208562509707,0.4652375705290588,0.8740317375341944,0.1271956390066626,0.8100141328487785,0.8005993821730405,0.0363629718405292,0.9997981021603068,0.0,A,S2E1_3
0.0505553750930967,0.158311868436695,0.0109492802664686,0.1077868040420051,0.8539726570239746,0.9331820416517468,0.1420645928274222,0.0003962750148603,0.0003962750148603,1.0,0.2862299494175002,0.5398967698519129,0.902500897306251,0.0748959778085991,0.8916187834357043,0.7815015632199621,0.0047511867412071,0.9998018232263178,1.0,A,S2E1_3
0.0583041621154965,0.0712699374116696,0.0037643060979125,0.0486573793660407,0.6412275388653341,0.8870241159285738,0.1756511205330103,0.0004037956793862,0.0004037956793862,1.0,0.7922070518902343,0.9324504322794788,0.9683284457478006,0.0327074500302846,0.4855643044619422,0.7285746925787377,0.0467548053673284,0.9997981021603068,0.0,A,S3E3_4
0.0447677530427366,0.0679611650485436,0.0039742569637588,0.0461660392312264,0.8829007331087775,0.8222158117499743,0.0624133148404993,0.0003962750148603,0.0003962750148603,1.0,0.5997506403350474,0.8286548352517371,0.9540065058785878,0.0326926887259758,0.8454527442044779,0.7320626450726655,0.0064737709765223,0.9998018232263178,1.0,A,S3E3_4
0.0593621402494305,0.3141530385624874,0.0173066111374987,0.2055320008075913,0.8158691701998788,0.986409214107054,0.2796285079749647,0.0004037956793862,0.0004037956793862,1.0,0.0150847598584774,0.0408270686839512,0.8380891255300197,0.1500100948919846,0.8998586715122148,0.8380988073023742,0.0263601746129418,0.9997981021603068,0.0,A,S4F1_3
0.1979962153394356,0.0673712021136063,0.0211870573307875,0.0501981505944517,0.6063408190224571,0.84526977623205,0.0640686922060766,0.0013210039630118,0.0013210039630118,1.0,0.8136885661094104,0.9415862842789134,0.9462526506760648,0.0284015852047556,0.5033025099075297,0.7446542121516648,0.1576151463768423,0.999339498018494,1.0,A,S4F1_3
0.0600622146197272,0.4086412275388653,0.0346352925397896,0.2695336159903089,0.7379366040783364,0.9950328973636252,0.3613971330506763,0.0004037956793862,0.0004037956793862,1.0,0.0211988019722121,0.0568253349417008,0.7947231764117627,0.2065414900060569,0.8338380779325661,0.8341813694935952,0.0245398981471807,0.9997981021603068,0.0,A,S4B4_3
0.1878272588978044,0.3233604121260154,0.0429252886277694,0.2173568456508817,0.7652070536952645,0.9927766374718424,0.2920546859520507,0.0003962750148603,0.0001981375074301,0.5,0.1122911268434844,0.2632644374334079,0.8100873077925608,0.149395680602338,0.8145432930453735,0.4290391681648705,0.007937438196311,0.99980186249257,1.0,A,S4B4_3
0.0606393128987418,0.2590349283262669,0.0115211981430521,0.1762568140520896,0.7653947102766,0.970356155044986,0.231173026448617,0.0004037956793862,0.0004037956793862,1.0,0.2313208562509707,0.4652375705290588,0.8740327717838571,0.1271956390066626,0.81788814859681,0.8005993821730405,0.0363629718405292,0.9997981021603068,0.0,A,S2E3_1
0.0505553750930967,0.158311868436695,0.0109492802664686,0.1077868040420051,0.8577372696651476,0.9331820416517468,0.1420645928274222,0.0003962750148603,0.0003962750148603,1.0,0.2862299494175002,0.5398967698519129,0.9025008973062512,0.0748959778085991,0.8937982960174361,0.7815015632199621,0.0047511867412071,0.9998018232263178,1.0,A,S2E3_1
0.0619539440884929,0.2879063194023823,0.0147949917014113,0.1952352109832424,0.7908338380779326,0.9816645537301594,0.2554007672117908,0.0004037956793862,0.0004037956793862,1.0,0.1489434539914755,0.3323181307873734,0.8618506785329517,0.136684837472239,0.8542297597415708,0.8142512150564254,0.0339705903362298,0.9997981021603068,0.0,A,S2E3_0
0.0488747043400109,0.1741628690311076,0.0118108595119826,0.119080641965524,0.8545670695462652,0.9417300242786169,0.1567267683772538,0.0003962750148603,0.0003962750148603,1.0,0.2205442830309684,0.4493834566180656,0.8922451755232346,0.0832177531206657,0.8959778085991679,0.7932340210401275,0.0052809489124826,0.9998018232263178,1.0,A,S2E3_0
0.0589380423314862,0.3056733292953765,0.0162346339107425,0.1966484958610943,0.8021401171007471,0.9843956571542336,0.2705431051887745,0.0004037956793862,0.0004037956793862,1.0,0.0316083124142136,0.0833686142487187,0.8453149830669867,0.1457702402584292,0.8972339995962043,0.8350934160755692,0.0276874567233048,0.9997981021603068,0.0,A,S4F1_2
0.211482788526182,0.2041220768925881,0.0234328894818888,0.1367419738406659,0.6369401506143479,0.9514321590554377,0.179944510503369,0.0007927070947284,0.0007927070947284,1.0,0.526372848660783,0.77699461557305,0.8313473635983858,0.1014665081252477,0.4978200554894966,0.7679797881693023,0.1551855636295703,0.9996036464526358,1.0,A,S4F1_2
0.0600622146197272,0.4086412275388653,0.0346352925397896,0.2695336159903089,0.7276398142539875,0.9950328973636252,0.3613971330506763,0.0004037956793862,0.0004037956793862,1.0,0.0211988019722121,0.0568253349417008,0.7947282435649056,0.2065414900060569,0.8368665455279628,0.8341813694935952,0.0245398981471807,0.9997981021603068,0.0,A,S4B4_2
0.1878272588978047,0.3233604121260154,0.0429252886277695,0.2173568456508817,0.781058054289677,0.9927766374718424,0.2920546859520507,0.0003962750148603,0.0001981375074301,0.5,0.1122911268434844,0.2632644374334079,0.8100873077925606,0.149395680602338,0.8319793936992272,0.4290391681648705,0.007937438196311,0.99980186249257,1.0,A,S4B4_2
0.0618000185724941,0.2998182919442761,0.0157229711362893,0.1978598828992529,0.7900262467191601,0.9844973601847268,0.2648899656773673,0.0004037956793862,0.0004037956793862,1.0,0.0687670906551597,0.1715235933831659,0.8506220231142377,0.1427417726630325,0.8911770644054109,0.8290780672734039,0.0302378907355312,0.9997981021603068,0.0,A,S2E1_2
0.0499807432950788,0.2036853576382009,0.0183385480288372,0.134337230037646,0.8478303942936398,0.9654190965534242,0.1793144442242916,0.0003962750148603,0.0003962750148603,1.0,0.1601577711328421,0.3521185020988774,0.8741873485479973,0.1004557162670893,0.8916187834357043,0.8043147149298799,0.0060902542019208,0.9998018232263178,1.0,A,S2E1_2
0.0606472046559738,0.3028467595396729,0.0162004516279747,0.1938219261053906,0.8132444982838684,0.9844406999793618,0.2681203311124571,0.0004037956793862,0.0004037956793862,1.0,0.0459200852878006,0.1184978113879916,0.8460776810537635,0.1441550575408843,0.8944074298405007,0.8329311684927169,0.0288407167680877,0.9997981021603068,0.0,A,S4F3_0
0.0284447030591279,0.2923822104799647,0.0328505254926058,0.1941875825627477,0.7752091589608102,0.9822913631004212,0.2617789520035227,0.0004403346543372,0.0002201673271686,0.5,0.1676318984695624,0.364993176165877,0.8333114518010967,0.1369440774988991,0.834214002642008,0.5336539892758487,0.1079566431939202,0.9997798326728312,1.0,A,S4F3_0
0.0611844180193305,0.4110640016151827,0.0350805164394748,0.2727639814253987,0.7405612759943468,0.9950718665408402,0.3648293963254593,0.0004037956793862,0.0004037956793862,1.0,0.0150847598584774,0.0408270686839512,0.7904483866011931,0.2095699576014536,0.8453462547950736,0.8357076714981896,0.0241135025923424,0.9997981021603068,0.0,A,S4B2_4
0.0407819845474213,0.3273231622746186,0.0490355477755134,0.2161680206063008,0.7788785417079453,0.9939167820113284,0.2954230235783633,0.0003962750148603,0.0003962750148603,1.0,0.0980131811071431,0.2344150386790383,0.8113702053053753,0.15197146819893,0.8444620566673271,0.5538749861488297,0.0075157481473191,0.99980186249257,1.0,A,S4B2_4
0.0579673052741423,0.2971936200282657,0.0196489050577575,0.2018978396931152,0.8257621643448415,0.9863618070431408,0.2681203311124571,0.0004037956793862,0.0004037956793862,1.0,0.0076315093695348,0.0209009696550684,0.8407056388358032,0.1409246921057944,0.9101554613365636,0.8365344252125064,0.0210349801518195,0.9997981021603068,0.0,A,S1D1
0.0606993440488175,0.2939233817701453,0.0568745911749009,0.1889035667107,0.8130779392338177,0.9805705969297565,0.2582562747688243,0.0013210039630118,0.0013210039630118,1.0,0.007092315224225,0.0194409978675386,0.8392135615707288,0.1472919418758256,0.8963011889035667,0.8328918333875373,0.0076173093882503,0.9993390614672836,1.0,A,S1D1
0.0591264225516708,0.3091055925701595,0.0204807839281297,0.2087623662426811,0.833636180092873,0.988206647024734,0.2780133252574197,0.0004037956793862,0.0004037956793862,1.0,0.0027012473192481,0.0074568658941038,0.8371745881496591,0.1455683424187361,0.9162123965273572,0.8382537369854989,0.0219955977919671,0.9997981021603068,0.0,A,S1E1
0.0564089897173851,0.2902714483851793,0.0276147228634451,0.1904101446403804,0.8210818307905686,0.9893796019026068,0.2563899346146225,0.0003962750148603,0.0003962750148603,1.0,0.0181551635862802,0.0488997384588104,0.8361114444423139,0.143055280364573,0.9009312462849216,0.8344614678751325,0.0093361565081789,0.9998018232263178,1.0,A,S1E1
0.0611844180193305,0.4110640016151827,0.0350805164394748,0.2727639814253987,0.7306682818493843,0.9950755759499684,0.3648293963254593,0.0004037956793862,0.0004037956793862,1.0,0.0150847598584774,0.0408270686839512,0.7906104508523142,0.2097718554411468,0.8378760347264285,0.8357076714981896,0.0241135025923424,0.9997981021603068,0.0,A,S4B2_0
0.0407819845474212,0.3273231622746186,0.0490272260830291,0.2161680206063008,0.7737269665147612,0.9939181167993716,0.2954230235783633,0.0003962750148603,0.0003962750148603,1.0,0.0980131811071431,0.2344150386790383,0.8115386557766127,0.15197146819893,0.8234594808797305,0.5538749861488297,0.0075157481473191,0.99980186249257,1.0,A,S4B2_0
0.0590050802366841,0.3167777104784979,0.017478432824301,0.2075509792045224,0.8124369069250958,0.9869607339477664,0.2800323036543509,0.0004037956793862,0.0004037956793862,1.0,0.0202048163714926,0.054245340821025,0.84236432914422,0.1500100948919846,0.9038966283060772,0.8369992142618807,0.0269316467444672,0.9997981021603068,0.0,A,S1E5
0.0533174041454801,0.2338022587675847,0.020983363435145,0.1547453933029522,0.8521894194571032,0.9769246161571618,0.2090350703388151,0.0003962750148603,0.0003962750148603,1.0,0.0928479158226801,0.2236885148443735,0.8627741969483509,0.1103625916385971,0.8999405587477709,0.8187374273630076,0.0072083633399132,0.9998018232263178,1.0,A,S1E5
0.0577627952803924,0.2975974157076519,0.0196874470966089,0.2023016353725015,0.837068443367656,0.9862140828818148,0.2685241267918433,0.0004037956793862,0.0004037956793862,1.0,0.0076917070852245,0.0210638103070464,0.8377991566310946,0.1415303856248738,0.9139915202907328,0.8365058855340362,0.0210255872431315,0.9997981021603068,0.0,A,S1D5
0.1082555296959275,0.4333333333333333,0.2998179112574858,0.1999999999999999,0.8333333333333334,0.8966666666666667,0.4333333333333333,0.0666666666666666,0.0666666666666666,1.0,0.0817041659455105,0.1999999999999999,0.6207095824828323,0.3333333333333333,0.6,0.8891625615763546,0.3005747126436781,0.9655172413793104,1.0,A,S1D5
0.0587579408515212,0.3091055925701595,0.020475439575685,0.2089642640823743,0.8229355945891379,0.9880338945424768,0.2774076317383404,0.0004037956793862,0.0004037956793862,1.0,0.0028093568734192,0.0077539549994334,0.8361544266293244,0.1445588532202705,0.9006662628709873,0.838139659813556,0.0219647063663094,0.9997981021603068,0.0,A,S4D3_1
0.0808762789845582,0.1686507936507936,0.0618802021131465,0.1130952380952381,0.8888888888888888,0.8504818594104309,0.1587301587301587,0.0039682539682539,0.0019841269841269,0.5,0.1918818146937434,0.405083319729258,0.8607367191929309,0.1130952380952381,0.8333333333333334,0.4081621382814225,0.0418231692351102,0.998015873015873,1.0,A,S4D3_1
0.0588835864896967,0.3149606299212598,0.0162618445054627,0.2055320008075913,0.8176862507571169,0.9849499896238452,0.278417120936806,0.0004037956793862,0.0004037956793862,1.0,0.0208980634992363,0.0560455857071596,0.8430440997821744,0.149000605693519,0.9077326872602464,0.8368357226752149,0.0269503332239184,0.9997981021603068,0.0,A,S4A9
0.0227832633703974,0.2423221715870814,0.0287328386422761,0.1664355062413315,0.8464434317416287,0.9736990615929698,0.2191400832177531,0.0003962750148603,0.0001981375074301,0.5,0.1115873790815105,0.2618693553609378,0.8563704995586637,0.1159104418466415,0.8918169209431346,0.4307437161627981,0.007412839252504,0.99980186249257,1.0,A,S4A9
0.0629823114543312,0.4070260448213204,0.0377486091787617,0.2673127397536846,0.7415707651928124,0.9951674959234204,0.3615990308903695,0.0004037956793862,0.0004037956793862,1.0,0.0050212560414727,0.0138097018885893,0.7802542194794579,0.2002826569755703,0.8455481526347668,0.8364042027367431,0.0206737411697197,0.9997981021603068,0.0,A,S4B0_2
0.0556836918805512,0.3768575391321577,0.0550221763713678,0.2460867842282543,0.7713493164255993,0.9960115748108066,0.3318803249455122,0.0003962750148603,0.0003962750148603,1.0,0.0140411167892463,0.0380652425760073,0.800020914540014,0.178521894194571,0.8622944323360412,0.8328914701999383,0.0099038745491597,0.99980186249257,1.0,A,S4B0_2
0.0606393128987419,0.2590349283262669,0.011521198143052,0.1762568140520896,0.7767009892994144,0.970356155044986,0.231173026448617,0.0004037956793862,0.0004037956793862,1.0,0.2313208562509707,0.4652375705290588,0.874178781478454,0.1269937411669695,0.8227336967494447,0.8005993821730405,0.0363629718405292,0.9997981021603068,0.0,A,S3E3_1
0.0505553750930967,0.158311868436695,0.0109492802664686,0.1077868040420051,0.8618981573211809,0.9331820416517468,0.141866455319992,0.0003962750148603,0.0003962750148603,1.0,0.2862299494175002,0.5398967698519129,0.9025008973062512,0.0748959778085991,0.889835545868833,0.7815015632199621,0.0047511867412071,0.9998018232263178,1.0,A,S3E3_1
0.0583041621154967,0.0712699374116696,0.0037643060979125,0.0486573793660407,0.6319402382394509,0.8870241159285738,0.1756511205330103,0.0004037956793862,0.0004037956793862,1.0,0.7922070518902343,0.9324504322794788,0.9683284457478006,0.0327074500302846,0.4924288310115082,0.7285746925787377,0.0467548053673284,0.9997981021603068,0.0,A,S2E3_4
0.0447677530427365,0.0679611650485436,0.0039742569637588,0.0461660392312264,0.8765603328710125,0.8222158117499743,0.0620170398256389,0.0003962750148603,0.0003962750148603,1.0,0.5997506403350474,0.8286548352517371,0.9540065058785878,0.0326926887259758,0.8351495938181097,0.7320626450726655,0.0064737709765223,0.9998018232263178,1.0,A,S2E3_4
