F1v,N1,N2,N3,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,N4,density,clustering_coefficient,hubs,att_value,att,dataset
4.743638188299729e-10,0.2668048563814036,0.43181989745074467,0.18063369854900801,0.99421542846455,1.0,0.006810778797749482,0.005922416345869114,0.8695652173913043,0.36804757927104637,0.6348849271525906,0.8800910048184054,0.12881255552265325,0.6393248445365709,0.9215279834172342,0.9214896714413228,0.49540182080671524,0.999702469503124,0.0,race,hrs
1.3011638873717066e-10,0.17675853995956156,0.40645392714365725,0.11503671384484415,0.9947383917230381,1.0,0.002447589656273279,0.0021283388315419816,0.8695652173913043,0.5542671260865736,0.7975434639973422,0.9150842341026391,0.0927955730552304,0.5035649675428329,0.902202830690646,0.8798523804953804,0.4656359058171129,0.9998935604044704,1.0,race,hrs
