F1v,N1,N2,N3,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,N4,density,clustering_coefficient,hubs,att_value,att,dataset
5.364851562712554e-06,0.10738255033557047,0.2582206376276278,0.0508149568552253,0.9414339673980489,0.959731543624161,0.020134228187919462,0.014381591562799617,0.7142857142857143,0.004354951782775562,0.011990022020997637,0.9810839416843535,0.013422818791946308,0.9952061361457335,0.9856184084372004,0.8393093255149368,0.24908866015611775,0.9990375360923965,0.0,Gender,obesity
1.1820397093150012e-05,0.14325842696629212,0.322117018521386,0.06835205992509363,0.9850099594607864,0.9672284644194756,0.019662921348314606,0.015917602996254682,0.8095238095238095,0.004682407935065691,0.012884792947857937,0.9774209269279301,0.019662921348314606,0.9962546816479401,0.9831460674157303,0.8371642969984202,0.22570717908338334,0.9990530303030303,1.0,Gender,obesity
