F1v,N1,N2,N3,LSC,T1,T2,T3,T4,C1,C2,L1,L2,L3,N4,density,clustering_coefficient,hubs,att_value,att,dataset
9.48821894896968e-08,0.16386526029261653,0.26600229077913223,0.10717931269139158,0.9931342908621383,0.5580129295678802,0.0008166042871725076,0.000748553929908132,0.9166666666666666,0.48939095204741123,0.7478822682788233,0.843820576720652,0.0977883633889078,0.5654304185096972,0.7610751956447771,0.0,0.0,0.0,0.0,Sex,adult
2.0327609347049556e-07,0.3321977266026796,0.35623490205078157,0.24283421233662006,0.9986355906228418,0.4203164411832149,0.0003930946375339863,0.00032757886461165525,0.8333333333333334,0.10398738693865861,0.24662727473219026,0.751979265420433,0.20280407508107576,0.7628329020211616,0.7233596488354571,0.0,0.0,0.0,1.0,Sex,adult
